Loan_ID,Interest_Rate,Surge_Pricing_Type
10166053,1,2
10166054,1,3
10166055,1,2
10166056,1,3
10166057,1,2
10166058,1,3
10166059,1,2
10166060,1,2
10166061,1,2
10166062,1,3
10166063,1,3
10166064,1,3
10166065,1,2
10166066,1,3
10166067,1,3
10166068,1,3
10166069,1,2
10166070,1,3
10166071,1,2
10166072,1,3
10166073,1,3
10166074,1,2
10166075,1,3
10166076,1,2
10166077,1,2
10166078,1,2
10166079,1,3
10166080,1,3
10166081,1,2
10166082,1,1
10166083,1,2
10166084,1,2
10166085,1,2
10166086,1,2
10166087,1,2
10166088,1,2
10166089,1,2
10166090,1,2
10166091,1,3
10166092,1,3
10166093,1,3
10166094,1,2
10166095,1,2
10166096,1,2
10166097,1,2
10166098,1,2
10166099,1,2
10166100,1,3
10166101,1,2
10166102,1,3
10166103,1,2
10166104,1,3
10166105,1,2
10166106,1,3
10166107,1,2
10166108,1,2
10166109,1,2
10166110,1,2
10166111,1,2
10166112,1,2
10166113,1,2
10166114,1,2
10166115,1,3
10166116,1,2
10166117,1,2
10166118,1,3
10166119,1,3
10166120,1,2
10166121,1,2
10166122,1,2
10166123,1,2
10166124,1,2
10166125,1,2
10166126,1,3
10166127,1,3
10166128,1,3
10166129,1,3
10166130,1,2
10166131,1,2
10166132,1,2
10166133,1,2
10166134,1,2
10166135,1,2
10166136,1,2
10166137,1,2
10166138,1,3
10166139,1,3
10166140,1,2
10166141,1,2
10166142,1,2
10166143,1,2
10166144,1,3
10166145,1,2
10166146,1,2
10166147,1,2
10166148,1,3
10166149,1,3
10166150,1,2
10166151,1,3
10166152,1,2
10166153,1,3
10166154,1,2
10166155,1,2
10166156,1,3
10166157,1,2
10166158,1,3
10166159,1,3
10166160,1,2
10166161,1,2
10166162,1,3
10166163,1,3
10166164,1,2
10166165,1,2
10166166,1,2
10166167,1,3
10166168,1,3
10166169,1,3
10166170,1,3
10166171,1,2
10166172,1,3
10166173,1,2
10166174,1,2
10166175,1,2
10166176,1,3
10166177,1,3
10166178,1,2
10166179,1,2
10166180,1,2
10166181,1,2
10166182,1,2
10166183,1,2
10166184,1,2
10166185,1,3
10166186,1,2
10166187,1,3
10166188,1,3
10166189,1,3
10166190,1,2
10166191,1,3
10166192,1,2
10166193,1,2
10166194,1,2
10166195,1,2
10166196,1,2
10166197,1,3
10166198,1,3
10166199,1,2
10166200,1,3
10166201,1,2
10166202,1,3
10166203,1,2
10166204,1,3
10166205,1,3
10166206,1,3
10166207,1,2
10166208,1,3
10166209,1,2
10166210,1,3
10166211,1,2
10166212,1,3
10166213,1,3
10166214,1,3
10166215,1,2
10166216,1,2
10166217,1,2
10166218,1,2
10166219,1,3
10166220,1,2
10166221,1,2
10166222,1,3
10166223,1,2
10166224,1,3
10166225,1,2
10166226,1,3
10166227,1,3
10166228,1,2
10166229,1,3
10166230,1,2
10166231,1,3
10166232,1,2
10166233,1,2
10166234,1,2
10166235,1,3
10166236,1,3
10166237,1,2
10166238,1,2
10166239,1,3
10166240,1,2
10166241,1,2
10166242,1,2
10166243,1,3
10166244,1,2
10166245,1,3
10166246,1,3
10166247,1,2
10166248,1,1
10166249,1,2
10166250,1,3
10166251,1,2
10166252,1,3
10166253,1,2
10166254,1,2
10166255,1,1
10166256,1,3
10166257,1,3
10166258,1,3
10166259,1,2
10166260,1,3
10166261,1,3
10166262,1,3
10166263,1,2
10166264,1,3
10166265,1,3
10166266,1,2
10166267,1,2
10166268,1,1
10166269,1,2
10166270,1,3
10166271,1,2
10166272,1,2
10166273,1,3
10166274,1,3
10166275,1,3
10166276,1,2
10166277,1,3
10166278,1,2
10166279,1,2
10166280,1,2
10166281,1,3
10166282,1,2
10166283,1,2
10166284,1,2
10166285,1,3
10166286,1,3
10166287,1,3
10166288,1,2
10166289,1,2
10166290,1,3
10166291,1,2
10166292,1,2
10166293,1,3
10166294,1,3
10166295,1,3
10166296,1,3
10166297,1,2
10166298,1,3
10166299,1,2
10166300,1,2
10166301,1,2
10166302,1,3
10166303,1,3
10166304,1,2
10166305,1,3
10166306,1,2
10166307,1,2
10166308,1,3
10166309,1,2
10166310,1,1
10166311,1,2
10166312,1,3
10166313,1,2
10166314,1,2
10166315,1,1
10166316,1,3
10166317,1,3
10166318,1,2
10166319,1,3
10166320,1,2
10166321,1,3
10166322,1,3
10166323,1,3
10166324,1,2
10166325,1,2
10166326,1,2
10166327,1,3
10166328,1,3
10166329,1,3
10166330,1,2
10166331,1,2
10166332,1,2
10166333,1,3
10166334,1,3
10166335,1,2
10166336,1,3
10166337,1,2
10166338,1,3
10166339,1,3
10166340,1,3
10166341,1,2
10166342,1,3
10166343,1,2
10166344,1,3
10166345,1,2
10166346,1,2
10166347,1,2
10166348,1,3
10166349,1,2
10166350,1,2
10166351,1,2
10166352,1,2
10166353,1,3
10166354,1,3
10166355,1,3
10166356,1,3
10166357,1,2
10166358,1,3
10166359,1,2
10166360,1,2
10166361,1,3
10166362,1,3
10166363,1,2
10166364,1,3
10166365,1,3
10166366,1,2
10166367,1,2
10166368,1,2
10166369,1,2
10166370,1,2
10166371,1,2
10166372,1,2
10166373,1,3
10166374,1,2
10166375,1,3
10166376,1,2
10166377,1,3
10166378,1,2
10166379,1,3
10166380,1,2
10166381,1,2
10166382,1,2
10166383,1,2
10166384,1,2
10166385,1,2
10166386,1,3
10166387,1,2
10166388,1,3
10166389,1,2
10166390,1,2
10166391,1,3
10166392,1,2
10166393,1,2
10166394,1,3
10166395,1,3
10166396,1,3
10166397,1,3
10166398,1,3
10166399,1,3
10166400,1,3
10166401,1,2
10166402,1,3
10166403,1,2
10166404,1,3
10166405,1,2
10166406,1,3
10166407,1,3
10166408,1,3
10166409,1,2
10166410,1,3
10166411,1,3
10166412,1,3
10166413,1,3
10166414,1,2
10166415,1,2
10166416,1,2
10166417,1,2
10166418,1,3
10166419,1,2
10166420,1,2
10166421,1,3
10166422,1,3
10166423,1,2
10166424,1,3
10166425,1,3
10166426,1,2
10166427,1,2
10166428,1,2
10166429,1,3
10166430,1,2
10166431,1,2
10166432,1,2
10166433,1,2
10166434,1,2
10166435,1,2
10166436,1,2
10166437,1,3
10166438,1,3
10166439,1,2
10166440,1,3
10166441,1,2
10166442,1,2
10166443,1,1
10166444,1,2
10166445,1,3
10166446,1,3
10166447,1,3
10166448,1,3
10166449,1,2
10166450,1,2
10166451,1,2
10166452,1,3
10166453,1,3
10166454,1,2
10166455,1,2
10166456,1,2
10166457,1,3
10166458,1,3
10166459,1,2
10166460,1,2
10166461,1,3
10166462,1,3
10166463,1,3
10166464,1,2
10166465,1,3
10166466,1,3
10166467,1,2
10166468,1,2
10166469,1,2
10166470,1,3
10166471,1,3
10166472,1,3
10166473,1,2
10166474,1,2
10166475,1,3
10166476,1,2
10166477,1,2
10166478,1,3
10166479,1,3
10166480,1,2
10166481,1,2
10166482,1,2
10166483,1,3
10166484,1,2
10166485,1,3
10166486,1,2
10166487,1,3
10166488,1,2
10166489,1,3
10166490,1,2
10166491,1,2
10166492,1,3
10166493,1,3
10166494,1,2
10166495,1,2
10166496,1,2
10166497,1,3
10166498,1,3
10166499,1,2
10166500,1,2
10166501,1,2
10166502,1,3
10166503,1,3
10166504,1,3
10166505,1,2
10166506,1,3
10166507,1,3
10166508,1,2
10166509,1,2
10166510,1,2
10166511,1,3
10166512,1,2
10166513,1,2
10166514,1,2
10166515,1,3
10166516,1,2
10166517,1,2
10166518,1,3
10166519,1,3
10166520,1,2
10166521,1,3
10166522,1,2
10166523,1,2
10166524,1,2
10166525,1,3
10166526,1,3
10166527,1,2
10166528,1,2
10166529,1,2
10166530,1,3
10166531,1,2
10166532,1,2
10166533,1,3
10166534,1,2
10166535,1,3
10166536,1,2
10166537,1,3
10166538,1,3
10166539,1,2
10166540,1,2
10166541,1,2
10166542,1,2
10166543,1,2
10166544,1,3
10166545,1,3
10166546,1,2
10166547,1,2
10166548,1,2
10166549,1,2
10166550,1,3
10166551,1,2
10166552,1,2
10166553,1,2
10166554,1,2
10166555,1,3
10166556,1,3
10166557,1,2
10166558,1,3
10166559,1,3
10166560,1,3
10166561,1,3
10166562,1,2
10166563,1,3
10166564,1,2
10166565,1,2
10166566,1,2
10166567,1,2
10166568,1,2
10166569,1,3
10166570,1,2
10166571,1,2
10166572,1,2
10166573,1,3
10166574,1,3
10166575,1,2
10166576,1,3
10166577,1,2
10166578,1,3
10166579,1,3
10166580,1,2
10166581,1,2
10166582,1,3
10166583,1,2
10166584,1,3
10166585,1,3
10166586,1,3
10166587,1,2
10166588,1,2
10166589,1,3
10166590,1,3
10166591,1,3
10166592,1,2
10166593,1,3
10166594,1,2
10166595,1,2
10166596,1,3
10166597,1,2
10166598,1,3
10166599,1,3
10166600,1,2
10166601,1,3
10166602,1,2
10166603,1,2
10166604,1,3
10166605,1,3
10166606,1,2
10166607,1,2
10166608,1,3
10166609,1,2
10166610,1,2
10166611,1,3
10166612,1,2
10166613,1,2
10166614,1,2
10166615,1,2
10166616,1,3
10166617,1,3
10166618,1,2
10166619,1,1
10166620,1,2
10166621,1,3
10166622,1,2
10166623,1,2
10166624,1,3
10166625,1,2
10166626,1,2
10166627,1,3
10166628,1,2
10166629,1,2
10166630,1,2
10166631,1,2
10166632,1,2
10166633,1,2
10166634,1,2
10166635,1,2
10166636,1,3
10166637,1,3
10166638,1,3
10166639,1,2
10166640,1,3
10166641,1,2
10166642,1,2
10166643,1,2
10166644,1,3
10166645,1,2
10166646,1,2
10166647,1,3
10166648,1,3
10166649,1,2
10166650,1,3
10166651,1,3
10166652,1,3
10166653,1,3
10166654,1,1
10166655,1,2
10166656,1,2
10166657,1,2
10166658,1,2
10166659,1,2
10166660,1,2
10166661,1,3
10166662,1,2
10166663,1,3
10166664,1,2
10166665,1,2
10166666,1,2
10166667,1,3
10166668,1,2
10166669,1,2
10166670,1,3
10166671,1,2
10166672,1,3
10166673,1,2
10166674,1,3
10166675,1,1
10166676,1,3
10166677,1,3
10166678,1,2
10166679,1,2
10166680,1,3
10166681,1,2
10166682,1,3
10166683,1,2
10166684,1,2
10166685,1,1
10166686,1,2
10166687,1,3
10166688,1,3
10166689,1,3
10166690,1,2
10166691,1,2
10166692,1,2
10166693,1,3
10166694,1,3
10166695,1,3
10166696,1,2
10166697,1,2
10166698,1,2
10166699,1,1
10166700,1,2
10166701,1,2
10166702,1,2
10166703,1,2
10166704,1,3
10166705,1,2
10166706,1,3
10166707,1,3
10166708,1,3
10166709,1,2
10166710,1,3
10166711,1,2
10166712,1,3
10166713,1,2
10166714,1,3
10166715,1,3
10166716,1,2
10166717,1,2
10166718,1,2
10166719,1,2
10166720,1,2
10166721,1,3
10166722,1,2
10166723,1,3
10166724,1,2
10166725,1,2
10166726,1,2
10166727,1,2
10166728,1,2
10166729,1,2
10166730,1,3
10166731,1,3
10166732,1,2
10166733,1,3
10166734,1,2
10166735,1,2
10166736,1,2
10166737,1,2
10166738,1,3
10166739,1,3
10166740,1,1
10166741,1,3
10166742,1,3
10166743,1,2
10166744,1,3
10166745,1,3
10166746,1,3
10166747,1,3
10166748,1,2
10166749,1,2
10166750,1,3
10166751,1,3
10166752,1,2
10166753,1,3
10166754,1,2
10166755,1,2
10166756,1,2
10166757,1,2
10166758,1,3
10166759,1,2
10166760,1,2
10166761,1,2
10166762,1,2
10166763,1,2
10166764,1,3
10166765,1,3
10166766,1,2
10166767,1,2
10166768,1,3
10166769,1,2
10166770,1,2
10166771,1,2
10166772,1,2
10166773,1,2
10166774,1,2
10166775,1,3
10166776,1,3
10166777,1,2
10166778,1,2
10166779,1,2
10166780,1,2
10166781,1,2
10166782,1,3
10166783,1,2
10166784,1,2
10166785,1,2
10166786,1,2
10166787,1,3
10166788,1,3
10166789,1,2
10166790,1,3
10166791,1,2
10166792,1,3
10166793,1,2
10166794,1,3
10166795,1,3
10166796,1,3
10166797,1,2
10166798,1,2
10166799,1,3
10166800,1,2
10166801,1,2
10166802,1,2
10166803,1,2
10166804,1,2
10166805,1,3
10166806,1,1
10166807,1,2
10166808,1,3
10166809,1,2
10166810,1,2
10166811,1,2
10166812,1,2
10166813,1,2
10166814,1,3
10166815,1,2
10166816,1,2
10166817,1,3
10166818,1,2
10166819,1,3
10166820,1,2
10166821,1,2
10166822,1,2
10166823,1,3
10166824,1,2
10166825,1,3
10166826,1,2
10166827,1,2
10166828,1,3
10166829,1,2
10166830,1,3
10166831,1,2
10166832,1,2
10166833,1,2
10166834,1,2
10166835,1,3
10166836,1,2
10166837,1,2
10166838,1,3
10166839,1,3
10166840,1,2
10166841,1,3
10166842,1,3
10166843,1,2
10166844,1,2
10166845,1,2
10166846,1,3
10166847,1,2
10166848,1,2
10166849,1,2
10166850,1,3
10166851,1,2
10166852,1,3
10166853,1,2
10166854,1,2
10166855,1,2
10166856,1,2
10166857,1,3
10166858,1,2
10166859,1,2
10166860,1,3
10166861,1,3
10166862,1,2
10166863,1,3
10166864,1,3
10166865,1,2
10166866,1,2
10166867,1,3
10166868,1,2
10166869,1,3
10166870,1,2
10166871,1,3
10166872,1,3
10166873,1,2
10166874,1,2
10166875,1,2
10166876,1,3
10166877,1,2
10166878,1,3
10166879,1,3
10166880,1,2
10166881,1,3
10166882,1,2
10166883,1,3
10166884,1,3
10166885,1,3
10166886,1,3
10166887,1,2
10166888,1,3
10166889,1,3
10166890,1,2
10166891,1,2
10166892,1,2
10166893,1,2
10166894,1,2
10166895,1,2
10166896,1,3
10166897,1,2
10166898,1,2
10166899,1,2
10166900,1,2
10166901,1,3
10166902,1,3
10166903,1,3
10166904,1,3
10166905,1,3
10166906,1,2
10166907,1,2
10166908,1,3
10166909,1,3
10166910,1,2
10166911,1,3
10166912,1,3
10166913,1,1
10166914,1,2
10166915,1,2
10166916,1,2
10166917,1,3
10166918,1,3
10166919,1,2
10166920,1,2
10166921,1,2
10166922,1,3
10166923,1,2
10166924,1,2
10166925,1,3
10166926,1,2
10166927,1,2
10166928,1,3
10166929,1,2
10166930,1,2
10166931,1,3
10166932,1,3
10166933,1,3
10166934,1,3
10166935,1,1
10166936,1,2
10166937,1,2
10166938,1,2
10166939,1,3
10166940,1,2
10166941,1,3
10166942,1,3
10166943,1,2
10166944,1,2
10166945,1,3
10166946,1,3
10166947,1,3
10166948,1,3
10166949,1,3
10166950,1,3
10166951,1,2
10166952,1,3
10166953,1,3
10166954,1,2
10166955,1,2
10166956,1,2
10166957,1,2
10166958,1,2
10166959,1,2
10166960,1,2
10166961,1,3
10166962,1,2
10166963,1,3
10166964,1,3
10166965,1,3
10166966,1,2
10166967,1,2
10166968,1,3
10166969,1,2
10166970,1,2
10166971,1,3
10166972,1,3
10166973,1,2
10166974,1,3
10166975,1,2
10166976,1,2
10166977,1,2
10166978,1,3
10166979,1,3
10166980,1,3
10166981,1,2
10166982,1,3
10166983,1,3
10166984,1,3
10166985,1,2
10166986,1,2
10166987,1,3
10166988,1,3
10166989,1,2
10166990,1,2
10166991,1,3
10166992,1,2
10166993,1,2
10166994,1,3
10166995,1,2
10166996,1,2
10166997,1,2
10166998,1,2
10166999,1,3
10167000,1,2
10167001,1,2
10167002,1,2
10167003,1,3
10167004,1,3
10167005,1,2
10167006,1,3
10167007,1,3
10167008,1,3
10167009,1,3
10167010,1,3
10167011,1,2
10167012,1,2
10167013,1,2
10167014,1,2
10167015,1,2
10167016,1,3
10167017,1,3
10167018,1,3
10167019,1,3
10167020,1,3
10167021,1,2
10167022,1,3
10167023,1,2
10167024,1,3
10167025,1,2
10167026,1,2
10167027,1,3
10167028,1,3
10167029,1,3
10167030,1,3
10167031,1,2
10167032,1,3
10167033,1,2
10167034,1,2
10167035,1,2
10167036,1,3
10167037,1,2
10167038,1,2
10167039,1,3
10167040,1,3
10167041,1,2
10167042,1,2
10167043,1,3
10167044,1,2
10167045,1,2
10167046,1,2
10167047,1,2
10167048,1,2
10167049,1,1
10167050,1,3
10167051,1,2
10167052,1,3
10167053,1,2
10167054,1,3
10167055,1,2
10167056,1,2
10167057,1,3
10167058,1,2
10167059,1,2
10167060,1,3
10167061,1,2
10167062,1,2
10167063,1,2
10167064,1,3
10167065,1,2
10167066,1,2
10167067,1,2
10167068,1,2
10167069,1,3
10167070,1,2
10167071,1,3
10167072,1,2
10167073,1,2
10167074,1,3
10167075,1,2
10167076,1,2
10167077,1,2
10167078,1,2
10167079,1,2
10167080,1,3
10167081,1,3
10167082,1,2
10167083,1,2
10167084,1,2
10167085,1,3
10167086,1,2
10167087,1,2
10167088,1,2
10167089,1,3
10167090,1,2
10167091,1,2
10167092,1,2
10167093,1,2
10167094,1,3
10167095,1,2
10167096,1,3
10167097,1,2
10167098,1,3
10167099,1,2
10167100,1,3
10167101,1,2
10167102,1,2
10167103,1,3
10167104,1,2
10167105,1,3
10167106,1,3
10167107,1,2
10167108,1,1
10167109,1,3
10167110,1,2
10167111,1,2
10167112,1,3
10167113,1,2
10167114,1,2
10167115,1,3
10167116,1,3
10167117,1,3
10167118,1,2
10167119,1,3
10167120,1,2
10167121,1,3
10167122,1,2
10167123,1,2
10167124,1,2
10167125,1,3
10167126,1,2
10167127,1,2
10167128,1,2
10167129,1,2
10167130,1,3
10167131,1,2
10167132,1,3
10167133,1,3
10167134,1,3
10167135,1,2
10167136,1,2
10167137,1,3
10167138,1,3
10167139,1,2
10167140,1,2
10167141,1,1
10167142,1,2
10167143,1,3
10167144,1,2
10167145,1,3
10167146,1,2
10167147,1,3
10167148,1,2
10167149,1,2
10167150,1,3
10167151,1,2
10167152,1,2
10167153,1,2
10167154,1,3
10167155,1,2
10167156,1,3
10167157,1,2
10167158,1,3
10167159,1,3
10167160,1,2
10167161,1,3
10167162,1,3
10167163,1,2
10167164,1,3
10167165,1,2
10167166,1,2
10167167,1,3
10167168,1,3
10167169,1,3
10167170,1,2
10167171,1,2
10167172,1,2
10167173,1,2
10167174,1,2
10167175,1,2
10167176,1,3
10167177,1,3
10167178,1,2
10167179,1,3
10167180,1,2
10167181,1,3
10167182,1,3
10167183,1,2
10167184,1,3
10167185,1,3
10167186,1,3
10167187,1,2
10167188,1,3
10167189,1,2
10167190,1,2
10167191,1,2
10167192,1,2
10167193,1,2
10167194,1,2
10167195,1,2
10167196,1,2
10167197,1,3
10167198,1,3
10167199,1,3
10167200,1,2
10167201,1,3
10167202,1,3
10167203,1,2
10167204,1,3
10167205,1,3
10167206,1,2
10167207,1,3
10167208,1,2
10167209,1,2
10167210,1,3
10167211,1,2
10167212,1,2
10167213,1,2
10167214,1,3
10167215,1,2
10167216,1,3
10167217,1,2
10167218,1,3
10167219,1,2
10167220,1,3
10167221,1,2
10167222,1,3
10167223,1,2
10167224,1,2
10167225,1,2
10167226,1,2
10167227,1,3
10167228,1,2
10167229,1,2
10167230,1,1
10167231,1,2
10167232,1,2
10167233,1,2
10167234,1,3
10167235,1,2
10167236,1,3
10167237,1,2
10167238,1,2
10167239,1,2
10167240,1,3
10167241,1,2
10167242,1,3
10167243,1,3
10167244,1,3
10167245,1,3
10167246,1,3
10167247,1,3
10167248,1,2
10167249,1,2
10167250,1,3
10167251,1,2
10167252,1,2
10167253,1,3
10167254,1,2
10167255,1,2
10167256,1,2
10167257,1,2
10167258,1,2
10167259,1,2
10167260,1,3
10167261,1,2
10167262,1,3
10167263,1,3
10167264,1,3
10167265,1,2
10167266,1,2
10167267,1,3
10167268,1,3
10167269,1,3
10167270,1,2
10167271,1,3
10167272,1,3
10167273,1,3
10167274,1,3
10167275,1,3
10167276,1,2
10167277,1,2
10167278,1,3
10167279,1,2
10167280,1,2
10167281,1,2
10167282,1,3
10167283,1,3
10167284,1,3
10167285,1,2
10167286,1,3
10167287,1,2
10167288,1,3
10167289,1,2
10167290,1,2
10167291,1,3
10167292,1,3
10167293,1,3
10167294,1,2
10167295,1,2
10167296,1,3
10167297,1,3
10167298,1,3
10167299,1,3
10167300,1,3
10167301,1,3
10167302,1,2
10167303,1,3
10167304,1,2
10167305,1,3
10167306,1,2
10167307,1,3
10167308,1,3
10167309,1,2
10167310,1,2
10167311,1,3
10167312,1,2
10167313,1,2
10167314,1,2
10167315,1,2
10167316,1,2
10167317,1,3
10167318,1,3
10167319,1,3
10167320,1,2
10167321,1,2
10167322,1,3
10167323,1,2
10167324,1,2
10167325,1,2
10167326,1,2
10167327,1,2
10167328,1,2
10167329,1,3
10167330,1,2
10167331,1,2
10167332,1,3
10167333,1,3
10167334,1,3
10167335,1,3
10167336,1,2
10167337,1,2
10167338,1,2
10167339,1,3
10167340,1,3
10167341,1,2
10167342,1,3
10167343,1,3
10167344,1,3
10167345,1,2
10167346,1,3
10167347,1,2
10167348,1,2
10167349,1,3
10167350,1,2
10167351,1,2
10167352,1,3
10167353,1,3
10167354,1,2
10167355,1,2
10167356,1,3
10167357,1,3
10167358,1,3
10167359,1,3
10167360,1,3
10167361,1,2
10167362,1,2
10167363,1,2
10167364,1,3
10167365,1,2
10167366,1,3
10167367,1,2
10167368,1,2
10167369,1,3
10167370,1,3
10167371,1,2
10167372,1,2
10167373,1,3
10167374,1,3
10167375,1,3
10167376,1,3
10167377,1,2
10167378,1,2
10167379,1,3
10167380,1,3
10167381,1,3
10167382,1,2
10167383,1,2
10167384,1,3
10167385,1,2
10167386,1,2
10167387,1,3
10167388,1,2
10167389,1,2
10167390,1,3
10167391,1,2
10167392,1,3
10167393,1,2
10167394,1,2
10167395,1,3
10167396,1,2
10167397,1,3
10167398,1,2
10167399,1,3
10167400,1,3
10167401,1,2
10167402,1,2
10167403,1,2
10167404,1,3
10167405,1,3
10167406,1,2
10167407,1,2
10167408,1,3
10167409,1,2
10167410,1,3
10167411,1,3
10167412,1,1
10167413,1,2
10167414,1,2
10167415,1,3
10167416,1,2
10167417,1,3
10167418,1,2
10167419,1,2
10167420,1,2
10167421,1,2
10167422,1,2
10167423,1,3
10167424,1,3
10167425,1,2
10167426,1,2
10167427,1,2
10167428,1,3
10167429,1,3
10167430,1,3
10167431,1,2
10167432,1,2
10167433,1,3
10167434,1,3
10167435,1,3
10167436,1,3
10167437,1,3
10167438,1,3
10167439,1,2
10167440,1,3
10167441,1,2
10167442,1,3
10167443,1,3
10167444,1,3
10167445,1,3
10167446,1,2
10167447,1,3
10167448,1,3
10167449,1,3
10167450,1,2
10167451,1,2
10167452,1,2
10167453,1,3
10167454,1,2
10167455,1,2
10167456,1,3
10167457,1,2
10167458,1,1
10167459,1,2
10167460,1,3
10167461,1,3
10167462,1,2
10167463,1,2
10167464,1,3
10167465,1,2
10167466,1,2
10167467,1,3
10167468,1,2
10167469,1,2
10167470,1,3
10167471,1,2
10167472,1,1
10167473,1,2
10167474,1,2
10167475,1,3
10167476,1,2
10167477,1,2
10167478,1,3
10167479,1,3
10167480,1,3
10167481,1,3
10167482,1,3
10167483,1,3
10167484,1,3
10167485,1,3
10167486,1,3
10167487,1,2
10167488,1,3
10167489,1,2
10167490,1,2
10167491,1,2
10167492,1,2
10167493,1,2
10167494,1,2
10167495,1,3
10167496,1,2
10167497,1,2
10167498,1,3
10167499,1,2
10167500,1,2
10167501,1,2
10167502,1,2
10167503,1,3
10167504,1,3
10167505,1,2
10167506,1,3
10167507,1,3
10167508,1,2
10167509,1,3
10167510,1,3
10167511,1,2
10167512,1,2
10167513,1,2
10167514,1,2
10167515,1,3
10167516,1,3
10167517,1,3
10167518,1,2
10167519,1,2
10167520,1,3
10167521,1,3
10167522,1,3
10167523,1,2
10167524,1,2
10167525,1,2
10167526,1,3
10167527,1,2
10167528,1,2
10167529,1,2
10167530,1,2
10167531,1,2
10167532,1,3
10167533,1,2
10167534,1,2
10167535,1,2
10167536,1,3
10167537,1,2
10167538,1,3
10167539,1,2
10167540,1,3
10167541,1,2
10167542,1,2
10167543,1,3
10167544,1,3
10167545,1,3
10167546,1,2
10167547,1,3
10167548,1,3
10167549,1,2
10167550,1,3
10167551,1,2
10167552,1,2
10167553,1,2
10167554,1,2
10167555,1,3
10167556,1,2
10167557,1,3
10167558,1,3
10167559,1,2
10167560,1,2
10167561,1,2
10167562,1,3
10167563,1,2
10167564,1,3
10167565,1,3
10167566,1,2
10167567,1,2
10167568,1,1
10167569,1,2
10167570,1,3
10167571,1,2
10167572,1,2
10167573,1,3
10167574,1,3
10167575,1,2
10167576,1,2
10167577,1,2
10167578,1,3
10167579,1,3
10167580,1,2
10167581,1,2
10167582,1,2
10167583,1,3
10167584,1,2
10167585,1,3
10167586,1,3
10167587,1,3
10167588,1,2
10167589,1,3
10167590,1,2
10167591,1,2
10167592,1,2
10167593,1,2
10167594,1,2
10167595,1,3
10167596,1,2
10167597,1,2
10167598,1,3
10167599,1,3
10167600,1,2
10167601,1,2
10167602,1,3
10167603,1,2
10167604,1,3
10167605,1,1
10167606,1,3
10167607,1,3
10167608,1,2
10167609,1,3
10167610,1,2
10167611,1,2
10167612,1,3
10167613,1,3
10167614,1,3
10167615,1,2
10167616,1,2
10167617,1,2
10167618,1,2
10167619,1,2
10167620,1,3
10167621,1,3
10167622,1,2
10167623,1,3
10167624,1,2
10167625,1,3
10167626,1,2
10167627,1,2
10167628,1,3
10167629,1,3
10167630,1,3
10167631,1,3
10167632,1,3
10167633,1,3
10167634,1,2
10167635,1,3
10167636,1,2
10167637,1,2
10167638,1,3
10167639,1,2
10167640,1,2
10167641,1,2
10167642,1,2
10167643,1,3
10167644,1,3
10167645,1,3
10167646,1,3
10167647,1,2
10167648,1,3
10167649,1,1
10167650,1,2
10167651,1,2
10167652,1,2
10167653,1,2
10167654,1,2
10167655,1,3
10167656,1,2
10167657,1,3
10167658,1,2
10167659,1,3
10167660,1,2
10167661,1,3
10167662,1,2
10167663,1,3
10167664,1,2
10167665,1,3
10167666,1,2
10167667,1,3
10167668,1,3
10167669,1,3
10167670,1,2
10167671,1,3
10167672,1,2
10167673,1,3
10167674,1,2
10167675,1,3
10167676,1,2
10167677,1,2
10167678,1,3
10167679,1,2
10167680,1,3
10167681,1,3
10167682,1,3
10167683,1,2
10167684,1,2
10167685,1,2
10167686,1,2
10167687,1,2
10167688,1,2
10167689,1,2
10167690,1,2
10167691,1,3
10167692,1,1
10167693,1,3
10167694,1,2
10167695,1,2
10167696,1,2
10167697,1,3
10167698,1,2
10167699,1,3
10167700,1,3
10167701,1,2
10167702,1,2
10167703,1,2
10167704,1,2
10167705,1,2
10167706,1,2
10167707,1,2
10167708,1,3
10167709,1,2
10167710,1,2
10167711,1,3
10167712,1,3
10167713,1,3
10167714,1,3
10167715,1,2
10167716,1,1
10167717,1,3
10167718,1,2
10167719,1,3
10167720,1,3
10167721,1,2
10167722,1,1
10167723,1,3
10167724,1,3
10167725,1,3
10167726,1,1
10167727,1,1
10167728,1,3
10167729,1,2
10167730,1,2
10167731,1,3
10167732,1,2
10167733,1,2
10167734,1,1
10167735,1,3
10167736,1,3
10167737,1,3
10167738,1,2
10167739,1,3
10167740,1,3
10167741,1,2
10167742,1,3
10167743,1,3
10167744,1,3
10167745,1,2
10167746,1,3
10167747,1,3
10167748,1,2
10167749,1,2
10167750,1,2
10167751,1,3
10167752,1,3
10167753,1,3
10167754,1,2
10167755,1,2
10167756,1,3
10167757,1,3
10167758,1,3
10167759,1,3
10167760,1,2
10167761,1,3
10167762,1,3
10167763,1,2
10167764,1,3
10167765,1,3
10167766,1,3
10167767,1,2
10167768,1,2
